distribution,mode,ncut,T,eps,eta,v_el,nu_tilde,VA,TrC,w,term_signal,term_noise,signal_to_zmax,noise_fraction,z_star_raw,z_star_max,z_star_used,rho,margin,z_star_clipped,chi_be,i_ab,skr_raw,skr,status
mb,matched-VA,150,0.95,0.0,0.6,0.005,0.13330420948965938,1.9993252943730797,2.448798770902518,4.56395538162666e-06,4.773587602361561,0.0,1.618758690653492,0.0,4.773587602361561,2.948918594181858,2.9489185912329394,1.618758690653492,-1.8246690081797028,True,0.0,0.7629971813993213,0.7248473223293551,0.7248473223293551,clipped
binomial,fixed-parameter,45,0.95,0.0,0.6,0.01,,1.9999999934896104,2.449414721888183,8.486109086731915e-05,4.7747883118783125,0.0,1.6188048493826839,0.0,4.7747883118783125,2.9495762344047423,2.949576231455166,1.6188048493826839,-1.8252120774735703,True,0.0,0.761389066179622,0.7233196128706408,0.7233196128706408,clipped
uniform,fixed-parameter,150,0.95,0.0,0.6,0.01,,1.9999999999999998,2.4315340814046555,0.029743947883528115,4.739932526769031,0.0,1.606987628013625,0.0,4.739932526769031,2.949576240750525,2.9495762378009487,1.606987628013625,-1.7903562860185058,True,0.0,0.7613890681054235,0.7233196147001523,0.7233196147001523,clipped
mb,fixed-parameter,150,0.95,0.0,0.6,0.01,0.1,2.6550162256253156,3.1151139191044,5.3037823195646036e-05,6.072474946032491,0.0,1.6924273610163159,0.0,6.072474946032491,3.58802692860385,3.588026925015823,1.6924273610163159,-2.484448017428641,True,0.0,0.9431937245590392,0.8960340383310872,0.8960340383310872,clipped
mb,matched-VA,150,0.95,0.0,0.6,0.01,0.13330420948965938,1.9993252943730797,2.448798770902518,4.56395538162666e-06,4.773587602361561,0.0,1.618758690653492,0.0,4.773587602361561,2.948918594181858,2.9489185912329394,1.618758690653492,-1.8246690081797028,True,0.0,0.7611894734203456,0.7231299997493282,0.7231299997493282,clipped
binomial,fixed-parameter,45,0.95,0.0,0.95,0.0,,1.9999999934896104,2.449414721888183,8.486109086731915e-05,4.7747883118783125,0.0,1.6188048493826839,0.0,4.7747883118783125,2.9495762344047423,2.949576231455166,1.6188048493826839,-1.8252120774735703,True,0.0,0.928752742567266,0.8823151054389027,0.8823151054389027,clipped
uniform,fixed-parameter,150,0.95,0.0,0.95,0.0,,1.9999999999999998,2.4315340814046555,0.029743947883528115,4.739932526769031,0.0,1.606987628013625,0.0,4.739932526769031,2.949576240750525,2.9495762378009487,1.606987628013625,-1.7903562860185058,True,0.0,0.9287527447965198,0.8823151075566937,0.8823151075566937,clipped
mb,fixed-parameter,150,0.95,0.0,0.95,0.0,0.1,2.6550162256253156,3.1151139191044,5.3037823195646036e-05,6.072474946032491,0.0,1.6924273610163159,0.0,6.072474946032491,3.58802692860385,3.588026925015823,1.6924273610163159,-2.484448017428641,True,0.0,1.1372251493729926,1.0803638919043428,1.0803638919043428,clipped
mb,matched-VA,150,0.95,0.0,0.95,0.0,0.13330420948965938,1.9993252943730797,2.448798770902518,4.56395538162666e-06,4.773587602361561,0.0,1.618758690653492,0.0,4.773587602361561,2.948918594181858,2.9489185912329394,1.618758690653492,-1.8246690081797028,True,0.0,0.9285216971045173,0.8820956122492913,0.8820956122492913,clipped
binomial,fixed-parameter,45,0.95,0.0,0.95,0.005,,1.9999999934896104,2.449414721888183,8.486109086731915e-05,4.7747883118783125,0.0,1.6188048493826839,0.0,4.7747883118783125,2.9495762344047423,2.949576231455166,1.6188048493826839,-1.8252120774735703,True,0.0,0.9270417918522557,0.8806897022596428,0.8806897022596428,clipped
uniform,fixed-parameter,150,0.95,0.0,0.95,0.005,,1.9999999999999998,2.4315340814046555,0.029743947883528115,4.739932526769031,0.0,1.606987628013625,0.0,4.739932526769031,2.949576240750525,2.9495762378009487,1.606987628013625,-1.7903562860185058,True,0.0,0.9270417940785819,0.8806897043746528,0.8806897043746528,clipped
mb,fixed-parameter,150,0.95,0.0,0.95,0.005,0.1,2.6550162256253156,3.1151139191044,5.3037823195646036e-05,6.072474946032491,0.0,1.6924273610163159,0.0,6.072474946032491,3.58802692860385,3.588026925015823,1.6924273610163159,-2.484448017428641,True,0.0,1.1352592712060572,1.0784963076457543,1.0784963076457543,clipped
mb,matched-VA,150,0.95,0.0,0.95,0.005,0.13330420948965938,1.9993252943730797,2.448798770902518,4.56395538162666e-06,4.773587602361561,0.0,1.618758690653492,0.0,4.773587602361561,2.948918594181858,2.9489185912329394,1.618758690653492,-1.8246690081797028,True,0.0,0.9268110498221273,0.8804704973310209,0.8804704973310209,clipped
binomial,fixed-parameter,45,0.95,0.0,0.95,0.01,,1.9999999934896104,2.449414721888183,8.486109086731915e-05,4.7747883118783125,0.0,1.6188048493826839,0.0,4.7747883118783125,2.9495762344047423,2.949576231455166,1.6188048493826839,-1.8252120774735703,True,0.0,0.9253373475968898,0.8790704802170453,0.8790704802170453,clipped
uniform,fixed-parameter,150,0.95,0.0,0.95,0.01,,1.9999999999999998,2.4315340814046555,0.029743947883528115,4.739932526769031,0.0,1.606987628013625,0.0,4.739932526769031,2.949576240750525,2.9495762378009487,1.606987628013625,-1.7903562860185058,True,0.0,0.9253373498202964,0.8790704823292815,0.8790704823292815,clipped
mb,fixed-parameter,150,0.95,0.0,0.95,0.01,0.1,2.6550162256253156,3.1151139191044,5.3037823195646036e-05,6.072474946032491,0.0,1.6924273610163159,0.0,6.072474946032491,3.58802692860385,3.588026925015823,1.6924273610163159,-2.484448017428641,True,0.0,1.1333005232838436,1.0766354971196512,1.0766354971196512,clipped
mb,matched-VA,150,0.95,0.0,0.95,0.01,0.13330420948965938,1.9993252943730797,2.448798770902518,4.56395538162666e-06,4.773587602361561,0.0,1.618758690653492,0.0,4.773587602361561,2.948918594181858,2.9489185912329394,1.618758690653492,-1.8246690081797028,True,0.0,0.9251069082034297,0.8788515627932582,0.8788515627932582,clipped
binomial,fixed-parameter,45,0.95,0.0,0.99,0.0,,1.9999999934896104,2.449414721888183,8.486109086731915e-05,4.7747883118783125,0.0,1.6188048493826839,0.0,4.7747883118783125,2.9495762344047423,2.949576231455166,1.6188048493826839,-1.8252120774735703,True,0.0,0.9428221504466606,0.8956810429243276,0.8956810429243276,clipped
uniform,fixed-parameter,150,0.95,0.0,0.99,0.0,,1.9999999999999998,2.4315340814046555,0.029743947883528115,4.739932526769031,0.0,1.606987628013625,0.0,4.739932526769031,2.949576240750525,2.9495762378009487,1.606987628013625,-1.7903562860185058,True,0.0,0.942822152699856,0.8956810450648632,0.8956810450648632,clipped
mb,fixed-parameter,150,0.95,0.0,0.99,0.0,0.1,2.6550162256253156,3.1151139191044,5.3037823195646036e-05,6.072474946032491,0.0,1.6924273610163159,0.0,6.072474946032491,3.58802692860385,3.588026925015823,1.6924273610163159,-2.484448017428641,True,0.0,1.1533777501263223,1.095708862620006,1.095708862620006,clipped
mb,matched-VA,150,0.95,0.0,0.99,0.0,0.13330420948965938,1.9993252943730797,2.448798770902518,4.56395538162666e-06,4.773587602361561,0.0,1.618758690653492,0.0,4.773587602361561,2.948918594181858,2.9489185912329394,1.618758690653492,-1.8246690081797028,True,0.0,0.9425886234082413,0.8954591922378292,0.8954591922378292,clipped
binomial,fixed-parameter,45,0.95,0.0,0.99,0.005,,1.9999999934896104,2.449414721888183,8.486109086731915e-05,4.7747883118783125,0.0,1.6188048493826839,0.0,4.7747883118783125,2.9495762344047423,2.949576231455166,1.6188048493826839,-1.8252120774735703,True,0.0,0.9411283599924997,0.8940719419928747,0.8940719419928747,clipped
uniform,fixed-parameter,150,0.95,0.0,0.99,0.005,,1.9999999999999998,2.4315340814046555,0.029743947883528115,4.739932526769031,0.0,1.606987628013625,0.0,4.739932526769031,2.949576240750525,2.9495762378009487,1.606987628013625,-1.7903562860185058,True,0.0,0.941128362242825,0.8940719441306837,0.8940719441306837,clipped
mb,fixed-parameter,150,0.95,0.0,0.99,0.005,0.1,2.6550162256253156,3.1151139191044,5.3037823195646036e-05,6.072474946032491,0.0,1.6924273610163159,0.0,6.072474946032491,3.58802692860385,3.588026925015823,1.6924273610163159,-2.484448017428641,True,0.0,1.1514344008210045,1.093862680779954,1.093862680779954,clipped
mb,matched-VA,150,0.95,0.0,0.99,0.005,0.13330420948965938,1.9993252943730797,2.448798770902518,4.56395538162666e-06,4.773587602361561,0.0,1.618758690653492,0.0,4.773587602361561,2.948918594181858,2.9489185912329394,1.618758690653492,-1.8246690081797028,True,0.0,0.940895130426907,0.8938503739055615,0.8938503739055615,clipped
binomial,fixed-parameter,45,0.95,0.0,0.99,0.01,,1.9999999934896104,2.449414721888183,8.486109086731915e-05,4.7747883118783125,0.0,1.6188048493826839,0.0,4.7747883118783125,2.9495762344047423,2.949576231455166,1.6188048493826839,-1.8252120774735703,True,0.0,0.9394408575759639,0.8924688146971657,0.8924688146971657,clipped
uniform,fixed-parameter,150,0.95,0.0,0.99,0.01,,1.9999999999999998,2.4315340814046555,0.029743947883528115,4.739932526769031,0.0,1.606987628013625,0.0,4.739932526769031,2.949576240750525,2.9495762378009487,1.606987628013625,-1.7903562860185058,True,0.0,0.9394408598234265,0.8924688168322551,0.8924688168322551,clipped
mb,fixed-parameter,150,0.95,0.0,0.99,0.01,0.1,2.6550162256253156,3.1151139191044,5.3037823195646036e-05,6.072474946032491,0.0,1.6924273610163159,0.0,6.072474946032491,3.58802692860385,3.588026925015823,1.6924273610163159,-2.484448017428641,True,0.0,1.1494979314705676,1.0920230348970392,1.0920230348970392,clipped
mb,matched-VA,150,0.95,0.0,0.99,0.01,0.13330420948965938,1.9993252943730797,2.448798770902518,4.56395538162666e-06,4.773587602361561,0.0,1.618758690653492,0.0,4.773587602361561,2.948918594181858,2.9489185912329394,1.618758690653492,-1.8246690081797028,True,0.0,0.9392079247263043,0.8922475284899891,0.8922475284899891,clipped
binomial,fixed-parameter,45,0.95,0.001,0.6,0.0,,1.9999999934896104,2.449414721888183,8.486109086731915e-05,4.7747883118783125,0.00040154211814939956,1.618539765438566,8.409631839603804e-05,4.774386769760163,2.9500593150916603,2.950059312141601,1.6184036522031149,-1.8243274546685027,True,0.0,0.7648064390799256,0.7265661171259293,0.7265661171259293,clipped
uniform,fixed-parameter,150,0.95,0.001,0.6,0.0,,1.9999999999999998,2.4315340814046555,0.029743947883528115,4.739932526769031,0.007517546207287549,1.6067244791740125,0.0015860027890337663,4.732414980561743,2.9500593214374518,2.9500593184873924,1.604176209668834,-1.7823556591242915,True,0.0,0.7648064410122821,0.726566118961668,0.726566118961668,clipped
mb,fixed-parameter,150,0.95,0.001,0.6,0.0,0.1,2.6550162256253156,3.1151139191044,5.3037823195646036e-05,6.072474946032491,0.0003174458443132111,1.6921991725292795,5.2276188396728975e-05,6.072157500188178,3.5885107643423226,3.588510760753812,1.6921107108065316,-2.483646735845855,True,0.0,0.947192374378115,0.8998327556592092,0.8998327556592092,clipped
mb,matched-VA,150,0.95,0.001,0.6,0.0,0.13330420948965938,1.9993252943730797,2.448798770902518,4.56395538162666e-06,4.773587602361561,9.312097092003849e-05,1.618493555681697,1.9507544152739596e-05,4.773494481390641,2.949401673923232,2.94940167097383,1.6184619828471987,-1.8240928074674088,True,0.0,0.7646061669332427,0.7263758585865805,0.7263758585865805,clipped
binomial,fixed-parameter,45,0.95,0.001,0.6,0.005,,1.9999999934896104,2.449414721888183,8.486109086731915e-05,4.7747883118783125,0.00040154211814939956,1.618539765438566,8.409631839603804e-05,4.774386769760163,2.9500593150916603,2.950059312141601,1.6184036522031149,-1.8243274546685027,True,0.0,0.7629905704868069,0.7248410419624665,0.7248410419624665,clipped
uniform,fixed-parameter,150,0.95,0.001,0.6,0.005,,1.9999999999999998,2.4315340814046555,0.029743947883528115,4.739932526769031,0.007517546207287549,1.6067244791740125,0.0015860027890337663,4.732414980561743,2.9500593214374518,2.9500593184873924,1.604176209668834,-1.7823556591242915,True,0.0,0.7629905724156824,0.7248410437948982,0.7248410437948982,clipped
mb,fixed-parameter,150,0.95,0.001,0.6,0.005,0.1,2.6550162256253156,3.1151139191044,5.3037823195646036e-05,6.072474946032491,0.0003174458443132111,1.6921991725292795,5.2276188396728975e-05,6.072157500188178,3.5885107643423226,3.588510760753812,1.6921107108065316,-2.483646735845855,True,0.0,0.9450678368157167,0.8978144449749308,0.8978144449749308,clipped
mb,matched-VA,150,0.95,0.001,0.6,0.005,0.13330420948965938,1.9993252943730797,2.448798770902518,4.56395538162666e-06,4.773587602361561,9.312097092003849e-05,1.618493555681697,1.9507544152739596e-05,4.773494481390641,2.949401673923232,2.94940167097383,1.6184619828471987,-1.8240928074674088,True,0.0,0.7627906591417306,0.724651126184644,0.724651126184644,clipped
binomial,fixed-parameter,45,0.95,0.001,0.6,0.01,,1.9999999934896104,2.449414721888183,8.486109086731915e-05,4.7747883118783125,0.00040154211814939956,1.618539765438566,8.409631839603804e-05,4.774386769760163,2.9500593150916603,2.950059312141601,1.6184036522031149,-1.8243274546685027,True,0.0,0.761183502859469,0.7231243277164955,0.7231243277164955,clipped
uniform,fixed-parameter,150,0.95,0.001,0.6,0.01,,1.9999999999999998,2.4315340814046555,0.029743947883528115,4.739932526769031,0.007517546207287549,1.6067244791740125,0.0015860027890337663,4.732414980561743,2.9500593214374518,2.9500593184873924,1.604176209668834,-1.7823556591242915,True,0.0,0.7611835047848761,0.7231243295456322,0.7231243295456322,clipped
mb,fixed-parameter,150,0.95,0.001,0.6,0.01,0.1,2.6550162256253156,3.1151139191044,5.3037823195646036e-05,6.072474946032491,0.0003174458443132111,1.6921991725292795,5.2276188396728975e-05,6.072157500188178,3.5885107643423226,3.588510760753812,1.6921107108065316,-2.483646735845855,True,0.0,0.942953144612677,0.8958054873820431,0.8958054873820431,clipped
mb,matched-VA,150,0.95,0.001,0.6,0.01,0.13330420948965938,1.9993252943730797,2.448798770902518,4.56395538162666e-06,4.773587602361561,9.312097092003849e-05,1.618493555681697,1.9507544152739596e-05,4.773494481390641,2.949401673923232,2.94940167097383,1.6184619828471987,-1.8240928074674088,True,0.0,0.7609839510183286,0.7229347534674121,0.7229347534674121,clipped
binomial,fixed-parameter,45,0.95,0.001,0.95,0.0,,1.9999999934896104,2.449414721888183,8.486109086731915e-05,4.7747883118783125,0.00040154211814939956,1.618539765438566,8.409631839603804e-05,4.774386769760163,2.9500593150916603,2.950059312141601,1.6184036522031149,-1.8243274546685027,True,0.0,0.9284434330217383,0.8820212613706513,0.8820212613706513,clipped
uniform,fixed-parameter,150,0.95,0.001,0.95,0.0,,1.9999999999999998,2.4315340814046555,0.029743947883528115,4.739932526769031,0.007517546207287549,1.6067244791740125,0.0015860027890337663,4.732414980561743,2.9500593214374518,2.9500593184873924,1.604176209668834,-1.7823556591242915,True,0.0,0.9284434352504631,0.88202126348794,0.88202126348794,clipped
mb,fixed-parameter,150,0.95,0.001,0.95,0.0,0.1,2.6550162256253156,3.1151139191044,5.3037823195646036e-05,6.072474946032491,0.0003174458443132111,1.6921991725292795,5.2276188396728975e-05,6.072157500188178,3.5885107643423226,3.588510760753812,1.6921107108065316,-2.483646735845855,True,0.0,1.1368697791842182,1.0800262902250073,1.0800262902250073,clipped
mb,matched-VA,150,0.95,0.001,0.95,0.0,0.13330420948965938,1.9993252943730797,2.448798770902518,4.56395538162666e-06,4.773587602361561,9.312097092003849e-05,1.618493555681697,1.9507544152739596e-05,4.773494481390641,2.949401673923232,2.94940167097383,1.6184619828471987,-1.8240928074674088,True,0.0,0.9282124423875868,0.8818018202682074,0.8818018202682074,clipped
binomial,fixed-parameter,45,0.95,0.001,0.95,0.005,,1.9999999934896104,2.449414721888183,8.486109086731915e-05,4.7747883118783125,0.00040154211814939956,1.618539765438566,8.409631839603804e-05,4.774386769760163,2.9500593150916603,2.950059312141601,1.6184036522031149,-1.8243274546685027,True,0.0,0.9267336595638372,0.8803969765856453,0.8803969765856453,clipped
uniform,fixed-parameter,150,0.95,0.001,0.95,0.005,,1.9999999999999998,2.4315340814046555,0.029743947883528115,4.739932526769031,0.007517546207287549,1.6067244791740125,0.0015860027890337663,4.732414980561743,2.9500593214374518,2.9500593184873924,1.604176209668834,-1.7823556591242915,True,0.0,0.9267336617896359,0.8803969787001541,0.8803969787001541,clipped
mb,fixed-parameter,150,0.95,0.001,0.95,0.005,0.1,2.6550162256253156,3.1151139191044,5.3037823195646036e-05,6.072474946032491,0.0003174458443132111,1.6921991725292795,5.2276188396728975e-05,6.072157500188178,3.5885107643423226,3.588510760753812,1.6921107108065316,-2.483646735845855,True,0.0,1.134905191037521,1.078159931485645,1.078159931485645,clipped
mb,matched-VA,150,0.95,0.001,0.95,0.005,0.13330420948965938,1.9993252943730797,2.448798770902518,4.56395538162666e-06,4.773587602361561,9.312097092003849e-05,1.618493555681697,1.9507544152739596e-05,4.773494481390641,2.949401673923232,2.94940167097383,1.6184619828471987,-1.8240928074674088,True,0.0,0.9265029722184047,0.8801778236074844,0.8801778236074844,clipped
binomial,fixed-parameter,45,0.95,0.001,0.95,0.01,,1.9999999934896104,2.449414721888183,8.486109086731915e-05,4.7747883118783125,0.00040154211814939956,1.618539765438566,8.409631839603804e-05,4.774386769760163,2.9500593150916603,2.950059312141601,1.6184036522031149,-1.8243274546685027,True,0.0,0.9250303856427585,0.8787788663606205,0.8787788663606205,clipped
uniform,fixed-parameter,150,0.95,0.001,0.95,0.01,,1.9999999999999998,2.4315340814046555,0.029743947883528115,4.739932526769031,0.007517546207287549,1.6067244791740125,0.0015860027890337663,4.732414980561743,2.9500593214374518,2.9500593184873924,1.604176209668834,-1.7823556591242915,True,0.0,0.9250303878656387,0.8787788684723568,0.8787788684723568,clipped
mb,fixed-parameter,150,0.95,0.001,0.95,0.01,0.1,2.6550162256253156,3.1151139191044,5.3037823195646036e-05,6.072474946032491,0.0003174458443132111,1.6921991725292795,5.2276188396728975e-05,6.072157500188178,3.5885107643423226,3.588510760753812,1.6921107108065316,-2.483646735845855,True,0.0,1.1329477257984264,1.0763003395085051,1.0763003395085051,clipped
mb,matched-VA,150,0.95,0.001,0.95,0.01,0.13330420948965938,1.9993252943730797,2.448798770902518,4.56395538162666e-06,4.773587602361561,9.312097092003849e-05,1.618493555681697,1.9507544152739596e-05,4.773494481390641,2.949401673923232,2.94940167097383,1.6184619828471987,-1.8240928074674088,True,0.0,0.9248000007906586,0.8785600007511256,0.8785600007511256,clipped
binomial,fixed-parameter,45,0.95,0.001,0.99,0.0,,1.9999999934896104,2.449414721888183,8.486109086731915e-05,4.7747883118783125,0.00040154211814939956,1.618539765438566,8.409631839603804e-05,4.774386769760163,2.9500593150916603,2.950059312141601,1.6184036522031149,-1.8243274546685027,True,0.0,0.9425030666386477,0.8953779133067152,0.8953779133067152,clipped
uniform,fixed-parameter,150,0.95,0.001,0.99,0.0,,1.9999999999999998,2.4315340814046555,0.029743947883528115,4.739932526769031,0.007517546207287549,1.6067244791740125,0.0015860027890337663,4.732414980561743,2.9500593214374518,2.9500593184873924,1.604176209668834,-1.7823556591242915,True,0.0,0.9425030688913028,0.8953779154467376,0.8953779154467376,clipped
mb,fixed-parameter,150,0.95,0.001,0.99,0.0,0.1,2.6550162256253156,3.1151139191044,5.3037823195646036e-05,6.072474946032491,0.0003174458443132111,1.6921991725292795,5.2276188396728975e-05,6.072157500188178,3.5885107643423226,3.588510760753812,1.6921107108065316,-2.483646735845855,True,0.0,1.1530116790025788,1.09536109505245,1.09536109505245,clipped
mb,matched-VA,150,0.95,0.001,0.99,0.0,0.13330420948965938,1.9993252943730797,2.448798770902518,4.56395538162666e-06,4.773587602361561,9.312097092003849e-05,1.618493555681697,1.9507544152739596e-05,4.773494481390641,2.949401673923232,2.94940167097383,1.6184619828471987,-1.8240928074674088,True,0.0,0.9422695956127963,0.8951561158321565,0.8951561158321565,clipped
binomial,fixed-parameter,45,0.95,0.001,0.99,0.005,,1.9999999934896104,2.449414721888183,8.486109086731915e-05,4.7747883118783125,0.00040154211814939956,1.618539765438566,8.409631839603804e-05,4.774386769760163,2.9500593150916603,2.950059312141601,1.6184036522031149,-1.8243274546685027,True,0.0,0.9408104617340246,0.8937699386473233,0.8937699386473233,clipped
uniform,fixed-parameter,150,0.95,0.001,0.99,0.005,,1.9999999999999998,2.4315340814046555,0.029743947883528115,4.739932526769031,0.007517546207287549,1.6067244791740125,0.0015860027890337663,4.732414980561743,2.9500593214374518,2.9500593184873924,1.604176209668834,-1.7823556591242915,True,0.0,0.9408104639838109,0.8937699407846202,0.8937699407846202,clipped
mb,fixed-parameter,150,0.95,0.001,0.99,0.005,0.1,2.6550162256253156,3.1151139191044,5.3037823195646036e-05,6.072474946032491,0.0003174458443132111,1.6921991725292795,5.2276188396728975e-05,6.072157500188178,3.5885107643423226,3.588510760753812,1.6921107108065316,-2.483646735845855,True,0.0,1.1510696267477956,1.0935161454104056,1.0935161454104056,clipped
mb,matched-VA,150,0.95,0.001,0.99,0.005,0.13330420948965938,1.9993252943730797,2.448798770902518,4.56395538162666e-06,4.773587602361561,9.312097092003849e-05,1.618493555681697,1.9507544152739596e-05,4.773494481390641,2.949401673923232,2.94940167097383,1.6184619828471987,-1.8240928074674088,True,0.0,0.940577288038407,0.8935484236364866,0.8935484236364866,clipped
binomial,fixed-parameter,45,0.95,0.001,0.99,0.01,,1.9999999934896104,2.449414721888183,8.486109086731915e-05,4.7747883118783125,0.00040154211814939956,1.618539765438566,8.409631839603804e-05,4.774386769760163,2.9500593150916603,2.950059312141601,1.6184036522031149,-1.8243274546685027,True,0.0,0.9391241380550366,0.8921679311522848,0.8921679311522848,clipped
uniform,fixed-parameter,150,0.95,0.001,0.99,0.01,,1.9999999999999998,2.4315340814046555,0.029743947883528115,4.739932526769031,0.007517546207287549,1.6067244791740125,0.0015860027890337663,4.732414980561743,2.9500593214374518,2.9500593184873924,1.604176209668834,-1.7823556591242915,True,0.0,0.9391241403019617,0.8921679332868635,0.8921679332868635,clipped
mb,fixed-parameter,150,0.95,0.001,0.99,0.01,0.1,2.6550162256253156,3.1151139191044,5.3037823195646036e-05,6.072474946032491,0.0003174458443132111,1.6921991725292795,5.2276188396728975e-05,6.072157500188178,3.5885107643423226,3.588510760753812,1.6921107108065316,-2.483646735845855,True,0.0,1.149134447238789,1.0916777248768494,1.0916777248768494,clipped
mb,matched-VA,150,0.95,0.001,0.99,0.01,0.13330420948965938,1.9993252943730797,2.448798770902518,4.56395538162666e-06,4.773587602361561,9.312097092003849e-05,1.618493555681697,1.9507544152739596e-05,4.773494481390641,2.949401673923232,2.94940167097383,1.6184619828471987,-1.8240928074674088,True,0.0,0.9388912609333039,0.8919466978866386,0.8919466978866386,clipped
binomial,fixed-parameter,45,0.95,0.005,0.6,0.0,,1.9999999934896104,2.449414721888183,8.486109086731915e-05,4.7747883118783125,0.0008978754720113095,1.617480730418889,0.00018804508459100715,4.773890436406301,2.951990847298537,2.9519908443465463,1.617176571118113,-1.821899589107764,True,0.0,0.7639773072088305,0.7257784418483889,0.7257784418483889,clipped
uniform,fixed-parameter,150,0.95,0.005,0.6,0.0,,1.9999999999999998,2.4315340814046555,0.029743947883528115,4.739932526769031,0.016809744343490685,1.60567317507687,0.0035464100487837594,4.72312278242554,2.951990853644367,2.9519908506923764,1.599978799593715,-1.7711319287811733,True,0.0,0.763977309139598,0.7257784436826181,0.7257784436826181,clipped
mb,fixed-parameter,150,0.95,0.005,0.6,0.0,0.1,2.6550162256253156,3.1151139191044,5.3037823195646036e-05,6.072474946032491,0.0007098304870591551,1.6912873407044435,0.00011689311085967174,6.071765115545432,3.590445455296334,3.5904454517058886,1.691089640865831,-2.481319660249098,True,0.0,0.9462223595791024,0.8989112416001472,0.8989112416001472,clipped
mb,matched-VA,150,0.95,0.005,0.6,0.0,0.13330420948965938,1.9993252943730797,2.448798770902518,4.56395538162666e-06,4.773587602361561,0.0002082248211079872,1.6174343170889176,4.3620194799604276e-05,4.7733793775404525,2.951333202174871,2.951333199223538,1.6173637642889305,-1.8220461753655814,True,0.0,0.7637771997490811,0.725588339761627,0.725588339761627,clipped
binomial,fixed-parameter,45,0.95,0.005,0.6,0.005,,1.9999999934896104,2.449414721888183,8.486109086731915e-05,4.7747883118783125,0.0008978754720113095,1.617480730418889,0.00018804508459100715,4.773890436406301,2.951990847298537,2.9519908443465463,1.617176571118113,-1.821899589107764,True,0.0,0.7621654599897113,0.7240571869902257,0.7240571869902257,clipped
uniform,fixed-parameter,150,0.95,0.005,0.6,0.005,,1.9999999999999998,2.4315340814046555,0.029743947883528115,4.739932526769031,0.016809744343490685,1.60567317507687,0.0035464100487837594,4.72312278242554,2.951990853644367,2.9519908506923764,1.599978799593715,-1.7711319287811733,True,0.0,0.7621654619170035,0.7240571888211533,0.7240571888211533,clipped
mb,fixed-parameter,150,0.95,0.005,0.6,0.005,0.1,2.6550162256253156,3.1151139191044,5.3037823195646036e-05,6.072474946032491,0.0007098304870591551,1.6912873407044435,0.00011689311085967174,6.071765115545432,3.590445455296334,3.5904454517058886,1.691089640865831,-2.481319660249098,True,0.0,0.9441023202936736,0.8968972042789899,0.8968972042789899,clipped
mb,matched-VA,150,0.95,0.005,0.6,0.005,0.13330420948965938,1.9993252943730797,2.448798770902518,4.56395538162666e-06,4.773587602361561,0.0002082248211079872,1.6174343170889176,4.3620194799604276e-05,4.7733793775404525,2.951333202174871,2.951333199223538,1.6173637642889305,-1.8220461753655814,True,0.0,0.7619657127389606,0.7238674271020126,0.7238674271020126,clipped
binomial,fixed-parameter,45,0.95,0.005,0.6,0.01,,1.9999999934896104,2.449414721888183,8.486109086731915e-05,4.7747883118783125,0.0008978754720113095,1.617480730418889,0.00018804508459100715,4.773890436406301,2.951990847298537,2.9519908443465463,1.617176571118113,-1.821899589107764,True,0.0,0.7603623839067744,0.7223442647114356,0.7223442647114356,clipped
uniform,fixed-parameter,150,0.95,0.005,0.6,0.01,,1.9999999999999998,2.4315340814046555,0.029743947883528115,4.739932526769031,0.016809744343490685,1.60567317507687,0.0035464100487837594,4.72312278242554,2.951990853644367,2.9519908506923764,1.599978799593715,-1.7711319287811733,True,0.0,0.7603623858306039,0.7223442665390737,0.7223442665390737,clipped
mb,fixed-parameter,150,0.95,0.005,0.6,0.01,0.1,2.6550162256253156,3.1151139191044,5.3037823195646036e-05,6.072474946032491,0.0007098304870591551,1.6912873407044435,0.00011689311085967174,6.071765115545432,3.590445455296334,3.5904454517058886,1.691089640865831,-2.481319660249098,True,0.0,0.9419920941173682,0.8948924894114997,0.8948924894114997,clipped
mb,matched-VA,150,0.95,0.005,0.6,0.01,0.13330420948965938,1.9993252943730797,2.448798770902518,4.56395538162666e-06,4.773587602361561,0.0002082248211079872,1.6174343170889176,4.3620194799604276e-05,4.7733793775404525,2.951333202174871,2.951333199223538,1.6173637642889305,-1.8220461753655814,True,0.0,0.7601629955705446,0.7221548457920173,0.7221548457920173,clipped
binomial,fixed-parameter,45,0.95,0.005,0.95,0.0,,1.9999999934896104,2.449414721888183,8.486109086731915e-05,4.7747883118783125,0.0008978754720113095,1.617480730418889,0.00018804508459100715,4.773890436406301,2.951990847298537,2.9519908443465463,1.617176571118113,-1.821899589107764,True,0.0,0.9272083226651854,0.880847906531926,0.880847906531926,clipped
uniform,fixed-parameter,150,0.95,0.005,0.95,0.0,,1.9999999999999998,2.4315340814046555,0.029743947883528115,4.739932526769031,0.016809744343490685,1.60567317507687,0.0035464100487837594,4.72312278242554,2.951990853644367,2.9519908506923764,1.599978799593715,-1.7711319287811733,True,0.0,0.9272083248917966,0.8808479086472067,0.8808479086472067,clipped
