mode,distribution,T,eps,eta,v_el,nu_tilde,va,z_star_raw,z_star,z_star_max,z_star_clipped,chi_be,i_ab,skr_raw,skr,status
fixed,mb,0.05,0.002,0.95,0.02,0.1,2.6550162256253156,1.3930183031226508,1.3930183031226508,2.03484350662301,False,0.2339385177173927,0.06198657123661228,-0.17505127504261103,0.0,physical
fixed_va,mb,0.05,0.002,0.95,0.02,0.13897435897435897,1.918072890931891,1.0579992077016331,1.0579992077016331,1.7883563748632345,False,0.14224593443418554,0.04504649867005103,-0.09945176069763706,0.0,physical
fixed,binomial,0.05,0.002,0.99,0.0,,1.9996783754650813,1.0948964523302938,1.0948964523302938,1.8165621217951826,False,0.15157259834790415,0.047923694266251635,-0.1060450887949651,0.0,physical
fixed,uniform,0.05,0.002,0.99,0.0,,1.9999999999999998,1.0849760850673387,1.0849760850673387,1.816672782864322,False,0.14859373007443066,0.04793127558753093,-0.10305901826627628,0.0,physical
fixed,mb,0.05,0.002,0.99,0.0,0.1,2.6550162256253156,1.3930183031226508,1.3930183031226508,2.03484350662301,False,0.2339385177173927,0.06328921663549222,-0.1738137619136751,0.0,physical
fixed_va,mb,0.05,0.002,0.99,0.0,0.13897435897435897,1.918072890931891,1.0579992077016331,1.0579992077016331,1.7883563748632345,False,0.14224593443418554,0.045998804286747845,-0.0985470703617751,0.0,physical
fixed,binomial,0.05,0.002,0.99,0.002,,1.9996783754650813,1.0948964523302938,1.0948964523302938,1.8165621217951826,False,0.15157259834790415,0.04789154736074877,-0.10607562835519282,0.0,physical
fixed,uniform,0.05,0.002,0.99,0.002,,1.9999999999999998,1.0849760850673387,1.0849760850673387,1.816672782864322,False,0.14859373007443066,0.04789912368048159,-0.10308956257797317,0.0,physical
fixed,mb,0.05,0.002,0.99,0.002,0.1,2.6550162256253156,1.3930183031226508,1.3930183031226508,2.03484350662301,False,0.2339385177173927,0.06324698652307716,-0.1738538805204694,0.0,physical
fixed_va,mb,0.05,0.002,0.99,0.002,0.13897435897435897,1.918072890931891,1.0579992077016331,1.0579992077016331,1.7883563748632345,False,0.14224593443418554,0.04596792811919072,-0.09857640272095436,0.0,physical
fixed,binomial,0.05,0.002,0.99,0.005,,1.9996783754650813,1.0948964523302938,1.0948964523302938,1.8165621217951826,False,0.15157259834790415,0.047843407793378465,-0.10612136094419461,0.0,physical
fixed,uniform,0.05,0.002,0.99,0.005,,1.9999999999999998,1.0849760850673387,1.0849760850673387,1.816672782864322,False,0.14859373007443066,0.04785097662315354,-0.10313530228243481,0.0,physical
fixed,mb,0.05,0.002,0.99,0.005,0.1,2.6550162256253156,1.3930183031226508,1.3930183031226508,2.03484350662301,False,0.2339385177173927,0.0631837469342874,-0.1739139581298197,0.0,physical
fixed_va,mb,0.05,0.002,0.99,0.005,0.13897435897435897,1.918072890931891,1.0579992077016331,1.0579992077016331,1.7883563748632345,False,0.14224593443418554,0.04592169151600538,-0.09862032749398043,0.0,physical
fixed,binomial,0.05,0.002,0.99,0.01,,1.9996783754650813,1.0948964523302938,1.0948964523302938,1.8165621217951826,False,0.15157259834790415,0.04776338990266807,-0.10619737794036949,0.0,physical
fixed,uniform,0.05,0.002,0.99,0.01,,1.9999999999999998,1.0849760850673387,1.0849760850673387,1.816672782864322,False,0.14859373007443066,0.047770946282034835,-0.10321133110649758,0.0,physical
fixed,mb,0.05,0.002,0.99,0.01,0.1,2.6550162256253156,1.3930183031226508,1.3930183031226508,2.03484350662301,False,0.2339385177173927,0.06307862822874416,-0.17401382090008577,0.0,physical
fixed_va,mb,0.05,0.002,0.99,0.01,0.13897435897435897,1.918072890931891,1.0579992077016331,1.0579992077016331,1.7883563748632345,False,0.14224593443418554,0.04584483687923684,-0.09869333939891053,0.0,physical
fixed,binomial,0.05,0.002,0.99,0.02,,1.9996783754650813,1.0948964523302938,1.0948964523302938,1.8165621217951826,False,0.15157259834790415,0.04760415449429796,-0.1063486515783211,0.0,physical
fixed,uniform,0.05,0.002,0.99,0.02,,1.9999999999999998,1.0849760850673387,1.0849760850673387,1.816672782864322,False,0.14859373007443066,0.047611686095328426,-0.10336262828386866,0.0,physical
fixed,mb,0.05,0.002,0.99,0.02,0.1,2.6550162256253156,1.3930183031226508,1.3930183031226508,2.03484350662301,False,0.2339385177173927,0.0628694368182503,-0.17421255274005493,0.0,physical
fixed_va,mb,0.05,0.002,0.99,0.02,0.13897435897435897,1.918072890931891,1.0579992077016331,1.0579992077016331,1.7883563748632345,False,0.14224593443418554,0.04569189683988688,-0.09883863243629301,0.0,physical
fixed,binomial,0.05,0.005,0.6,0.0,,1.9996783754650813,1.0947058322396541,1.0947058322396541,1.8166859646337712,False,0.1514971538768477,0.039339742633991856,-0.11412439837455543,0.0,physical
fixed,uniform,0.05,0.005,0.6,0.0,,1.9999999999999998,1.083558679290925,1.083558679290925,1.8167966314367716,False,0.14815449343260068,0.0393459844624605,-0.1107758081932632,0.0,physical
fixed,mb,0.05,0.005,0.6,0.0,0.1,2.6550162256253156,1.3929584498725316,1.3929584498725316,2.0349782182813834,False,0.2338881474081611,0.0520023036391796,-0.1844859589509405,0.0,physical
fixed_va,mb,0.05,0.005,0.6,0.0,0.13897435897435897,1.918072890931891,1.0579850475194805,1.0579850475194805,1.7884787486709508,False,0.14222487174900156,0.03775513614178228,-0.10635749241430839,0.0,physical
fixed,binomial,0.05,0.005,0.6,0.002,,1.9996783754650813,1.0947058322396541,1.0947058322396541,1.8166859646337712,False,0.1514971538768477,0.03930400964796548,-0.1141583447112805,0.0,physical
fixed,uniform,0.05,0.005,0.6,0.002,,1.9999999999999998,1.083558679290925,1.083558679290925,1.8167966314367716,False,0.14815449343260068,0.03931024588376175,-0.11080975984302702,0.0,physical
fixed,mb,0.05,0.005,0.6,0.002,0.1,2.6550162256253156,1.3929584498725316,1.3929584498725316,2.0349782182813834,False,0.2338881474081611,0.051955274586746786,-0.18453063655075166,0.0,physical
fixed_va,mb,0.05,0.005,0.6,0.002,0.13897435897435897,1.918072890931891,1.0579850475194805,1.0579850475194805,1.7884787486709508,False,0.14222487174900156,0.03772082374408757,-0.10639008919211837,0.0,physical
fixed,binomial,0.05,0.005,0.6,0.005,,1.9996783754650813,1.0947058322396541,1.0947058322396541,1.8166859646337712,False,0.1514971538768477,0.03925053172421105,-0.1142091487388472,0.0,physical
fixed,uniform,0.05,0.005,0.6,0.005,,1.9999999999999998,1.083558679290925,1.083558679290925,1.8167966314367716,False,0.14815449343260068,0.03925675958976471,-0.1108605718223242,0.0,physical
fixed,mb,0.05,0.005,0.6,0.005,0.1,2.6550162256253156,1.3929584498725316,1.3929584498725316,2.0349782182813834,False,0.2338881474081611,0.05188489030201996,-0.18459750162124214,0.0,physical
fixed_va,mb,0.05,0.005,0.6,0.005,0.13897435897435897,1.918072890931891,1.0579850475194805,1.0579850475194805,1.7884787486709508,False,0.14222487174900156,0.03766947193344195,-0.10643887341223171,0.0,physical
fixed,binomial,0.05,0.005,0.6,0.01,,1.9996783754650813,1.0947058322396541,1.0947058322396541,1.8166859646337712,False,0.1514971538768477,0.039161724531718595,-0.11429351557171503,0.0,physical
fixed,uniform,0.05,0.005,0.6,0.01,,1.9999999999999998,1.083558679290925,1.083558679290925,1.8167966314367716,False,0.14815449343260068,0.03916793849668747,-0.11094495186074758,0.0,physical
fixed,mb,0.05,0.005,0.6,0.01,0.1,2.6550162256253156,1.3929584498725316,1.3929584498725316,2.0349782182813834,False,0.2338881474081611,0.051768006030316095,-0.18470854167936082,0.0,physical
fixed_va,mb,0.05,0.005,0.6,0.01,0.13897435897435897,1.918072890931891,1.0579850475194805,1.0579850475194805,1.7884787486709508,False,0.14222487174900156,0.03758419560123219,-0.10651988592783099,0.0,physical
fixed,binomial,0.05,0.005,0.6,0.02,,1.9996783754650813,1.0947058322396541,1.0947058322396541,1.8166859646337712,False,0.1514971538768477,0.038985310385364735,-0.11446110901075121,0.0,physical
fixed,uniform,0.05,0.005,0.6,0.02,,1.9999999999999998,1.083558679290925,1.083558679290925,1.8167966314367716,False,0.14815449343260068,0.038991496734493127,-0.1111125715348322,0.0,physical
fixed,mb,0.05,0.005,0.6,0.02,0.1,2.6550162256253156,1.3929584498725316,1.3929584498725316,2.0349782182813834,False,0.2338881474081611,0.05153581044208695,-0.1849291274881785,0.0,physical
fixed_va,mb,0.05,0.005,0.6,0.02,0.13897435897435897,1.918072890931891,1.0579850475194805,1.0579850475194805,1.7884787486709508,False,0.14222487174900156,0.03741479607460637,-0.10668081547812551,0.0,physical
fixed,binomial,0.05,0.005,0.8,0.0,,1.9996783754650813,1.0947058322396541,1.0947058322396541,1.8166859646337712,False,0.1514971538768477,0.0443836742696666,-0.10933266332066444,0.0,physical
fixed,uniform,0.05,0.005,0.8,0.0,,1.9999999999999998,1.083558679290925,1.083558679290925,1.8167966314367716,False,0.14815449343260068,0.04439070415000987,-0.1059833244900913,0.0,physical
fixed,mb,0.05,0.005,0.8,0.0,0.1,2.6550162256253156,1.3929584498725316,1.3929584498725316,2.0349782182813834,False,0.2338881474081611,0.058637057352492125,-0.1781829429232936,0.0,physical
fixed_va,mb,0.05,0.005,0.8,0.0,0.13897435897435897,1.918072890931891,1.0579850475194805,1.0579850475194805,1.7884787486709508,False,0.14222487174900156,0.04259888158229465,-0.10175593424582165,0.0,physical
fixed,binomial,0.05,0.005,0.8,0.002,,1.9996783754650813,1.0947058322396541,1.0947058322396541,1.8166859646337712,False,0.1514971538768477,0.04434955638678905,-0.1093650753093981,0.0,physical
fixed,uniform,0.05,0.005,0.8,0.002,,1.9999999999999998,1.083558679290925,1.083558679290925,1.8167966314367716,False,0.14815449343260068,0.04435658094588672,-0.10601574153400829,0.0,physical
fixed,mb,0.05,0.005,0.8,0.002,0.1,2.6550162256253156,1.3929584498725316,1.3929584498725316,2.0349782182813834,False,0.2338881474081611,0.05859220347181057,-0.17822555410994106,0.0,physical
fixed_va,mb,0.05,0.005,0.8,0.002,0.13897435897435897,1.918072890931891,1.0579850475194805,1.0579850475194805,1.7884787486709508,False,0.14222487174900156,0.04256611553122904,-0.10178706199433396,0.0,physical
fixed,binomial,0.05,0.005,0.8,0.005,,1.9996783754650813,1.0947058322396541,1.0947058322396541,1.8166859646337712,False,0.1514971538768477,0.04429847780642075,-0.10941359996074798,0.0,physical
fixed,uniform,0.05,0.005,0.8,0.005,,1.9999999999999998,1.083558679290925,1.083558679290925,1.8167966314367716,False,0.14815449343260068,0.044305494398737565,-0.10606427375379998,0.0,physical
fixed,mb,0.05,0.005,0.8,0.005,0.1,2.6550162256253156,1.3929584498725316,1.3929584498725316,2.0349782182813834,False,0.2338881474081611,0.0585250511855717,-0.178289348781868,0.0,physical
fixed_va,mb,0.05,0.005,0.8,0.005,0.13897435897435897,1.918072890931891,1.0579850475194805,1.0579850475194805,1.7884787486709508,False,0.14222487174900156,0.042517060863310405,-0.10183366392885668,0.0,physical
fixed,binomial,0.05,0.005,0.8,0.01,,1.9996783754650813,1.0947058322396541,1.0947058322396541,1.8166859646337712,False,0.1514971538768477,0.04421360781899153,-0.10949422644880574,0.0,physical
fixed,uniform,0.05,0.005,0.8,0.01,,1.9999999999999998,1.083558679290925,1.083558679290925,1.8167966314367716,False,0.14815449343260068,0.044220611173421846,-0.10614491281784992,0.0,physical
fixed,mb,0.05,0.005,0.8,0.01,0.1,2.6550162256253156,1.3929584498725316,1.3929584498725316,2.0349782182813834,False,0.2338881474081611,0.05841347216061773,-0.17839534885557426,0.0,physical
fixed_va,mb,0.05,0.005,0.8,0.01,0.13897435897435897,1.918072890931891,1.0579850475194805,1.0579850475194805,1.7884787486709508,False,0.14222487174900156,0.04243555387453028,-0.1019110955681978,0.0,physical
fixed,binomial,0.05,0.005,0.8,0.02,,1.9996783754650813,1.0947058322396541,1.0947058322396541,1.8166859646337712,False,0.1514971538768477,0.044044839793256435,-0.10965455607325408,0.0,physical
fixed,uniform,0.05,0.005,0.8,0.02,,1.9999999999999998,1.083558679290925,1.083558679290925,1.8167966314367716,False,0.14815449343260068,0.04405181682120247,-0.10630526745245833,0.0,physical
fixed,mb,0.05,0.005,0.8,0.02,0.1,2.6550162256253156,1.3929584498725316,1.3929584498725316,2.0349782182813834,False,0.2338881474081611,0.0581915857988372,-0.17860614089926577,0.0,physical
fixed_va,mb,0.05,0.005,0.8,0.02,0.13897435897435897,1.918072890931891,1.0579850475194805,1.0579850475194805,1.7884787486709508,False,0.14222487174900156,0.042273473896908095,-0.10206507154693886,0.0,physical
fixed,binomial,0.05,0.005,0.95,0.0,,1.9996783754650813,1.0947058322396541,1.0947058322396541,1.8166859646337712,False,0.1514971538768477,0.04725357844233664,-0.1066062543566279,0.0,physical
fixed,uniform,0.05,0.005,0.95,0.0,,1.9999999999999998,1.083558679290925,1.083558679290925,1.8167966314367716,False,0.14815449343260068,0.047261055481214044,-0.10325649072544733,0.0,physical
fixed,mb,0.05,0.005,0.95,0.0,0.1,2.6550162256253156,1.3929584498725316,1.3929584498725316,2.0349782182813834,False,0.2338881474081611,0.06240885103913234,-0.1745997389209854,0.0,physical
fixed_va,mb,0.05,0.005,0.95,0.0,0.13897435897435897,1.918072890931891,1.0579850475194805,1.0579850475194805,1.7884787486709508,False,0.14222487174900156,0.04535518315815164,-0.0991374477487575,0.0,physical
fixed,binomial,0.05,0.005,0.95,0.002,,1.9996783754650813,1.0947058322396541,1.0947058322396541,1.8166859646337712,False,0.1514971538768477,0.04722100898961308,-0.10663719533671528,0.0,physical
fixed,uniform,0.05,0.005,0.95,0.002,,1.9999999999999998,1.083558679290925,1.083558679290925,1.8167966314367716,False,0.14815449343260068,0.04722848095884758,-0.10328743652169547,0.0,physical
fixed,mb,0.05,0.005,0.95,0.002,0.1,2.6550162256253156,1.3929584498725316,1.3929584498725316,2.0349782182813834,False,0.2338881474081611,0.06236605960545209,-0.17464039078298163,0.0,physical
fixed_va,mb,0.05,0.005,0.95,0.002,0.13897435897435897,1.918072890931891,1.0579850475194805,1.0579850475194805,1.7884787486709508,False,0.14222487174900156,0.045323901720949,-0.09916716511410001,0.0,physical
fixed,binomial,0.05,0.005,0.95,0.005,,1.9996783754650813,1.0947058322396541,1.0947058322396541,1.8166859646337712,False,0.1514971538768477,0.047172238912737384,-0.1066835269097472,0.0,physical
fixed,uniform,0.05,0.005,0.95,0.005,,1.9999999999999998,1.083558679290925,1.083558679290925,1.8167966314367716,False,0.14815449343260068,0.04717970329038411,-0.10333377530673576,0.0,physical
fixed,mb,0.05,0.005,0.95,0.005,0.1,2.6550162256253156,1.3929584498725316,1.3929584498725316,2.0349782182813834,False,0.2338881474081611,0.06230198238583589,-0.17470126414161702,0.0,physical
fixed_va,mb,0.05,0.005,0.95,0.005,0.13897435897435897,1.918072890931891,1.0579850475194805,1.0579850475194805,1.7884787486709508,False,0.14222487174900156,0.04527706039360707,-0.09921166437507484,0.0,physical
fixed,binomial,0.05,0.005,0.95,0.01,,1.9996783754650813,1.0947058322396541,1.0947058322396541,1.8166859646337712,False,0.1514971538768477,0.0470911789529262,-0.10676053387156781,0.0,physical
fixed,uniform,0.05,0.005,0.95,0.01,,1.9999999999999998,1.083558679290925,1.083558679290925,1.8167966314367716,False,0.14815449343260068,0.04709863071214912,-0.10341079425605901,0.0,physical
fixed,mb,0.05,0.005,0.95,0.01,0.1,2.6550162256253156,1.3929584498725316,1.3929584498725316,2.0349782182813834,False,0.2338881474081611,0.06219547916631834,-0.1748024422001587,0.0,physical
fixed_va,mb,0.05,0.005,0.95,0.01,0.13897435897435897,1.918072890931891,1.0579850475194805,1.0579850475194805,1.7884787486709508,False,0.14222487174900156,0.04519920631589598,-0.09928562574890037,0.0,physical
fixed,binomial,0.05,0.005,0.95,0.02,,1.9996783754650813,1.0947058322396541,1.0947058322396541,1.8166859646337712,False,0.1514971538768477,0.04692989199650106,-0.1069137564801717,0.0,physical
fixed,uniform,0.05,0.005,0.95,0.02,,1.9999999999999998,1.083558679290925,1.083558679290925,1.8167966314367716,False,0.14815449343260068,0.046937318646433045,-0.10356404071848929,0.0,physical
fixed,mb,0.05,0.005,0.95,0.02,0.1,2.6550162256253156,1.3929584498725316,1.3929584498725316,2.0349782182813834,False,0.2338881474081611,0.061983561555489085,-0.17500376393044648,0.0,physical
fixed_va,mb,0.05,0.005,0.95,0.02,0.13897435897435897,1.918072890931891,1.0579850475194805,1.0579850475194805,1.7884787486709508,False,0.14222487174900156,0.04504429869497721,-0.09943278798877321,0.0,physical
fixed,binomial,0.05,0.005,0.99,0.0,,1.9996783754650813,1.0947058322396541,1.0947058322396541,1.8166859646337712,False,0.1514971538768477,0.04792130587522167,-0.10597191329538712,0.0,physical
fixed,uniform,0.05,0.005,0.99,0.0,,1.9999999999999998,1.083558679290925,1.083558679290925,1.8167966314367716,False,0.14815449343260068,0.04792888682490927,-0.10262205094893687,0.0,physical
fixed,mb,0.05,0.005,0.99,0.0,0.1,2.6550162256253156,1.3929584498725316,1.3929584498725316,2.0349782182813834,False,0.2338881474081611,0.06328607911124741,-0.17376637225247607,0.0,physical
fixed_va,mb,0.05,0.005,0.99,0.0,0.13897435897435897,1.918072890931891,1.0579850475194805,1.0579850475194805,1.7884787486709508,False,0.14222487174900156,0.04599651030570858,-0.0985281869585784,0.0,physical
fixed,binomial,0.05,0.005,0.99,0.002,,1.9996783754650813,1.0947058322396541,1.0947058322396541,1.8166859646337712,False,0.1514971538768477,0.047889162173093205,-0.10600244981240917,0.0,physical
fixed,uniform,0.05,0.005,0.99,0.002,,1.9999999999999998,1.083558679290925,1.083558679290925,1.8167966314367716,False,0.14815449343260068,0.04789673812172437,-0.10265259221696252,0.0,physical
fixed,mb,0.05,0.005,0.99,0.002,0.1,2.6550162256253156,1.3929584498725316,1.3929584498725316,2.0349782182813834,False,0.2338881474081611,0.06324385318506615,-0.1738064868823483,0.0,physical
fixed_va,mb,0.05,0.005,0.99,0.002,0.13897435897435897,1.918072890931891,1.0579850475194805,1.0579850475194805,1.7884787486709508,False,0.14222487174900156,0.04596563721691824,-0.09855751639292923,0.0,physical
fixed,binomial,0.05,0.005,0.99,0.005,,1.9996783754650813,1.0947058322396541,1.0947058322396541,1.8166859646337712,False,0.1514971538768477,0.047841027398713064,-0.1060481778480703,0.0,physical
fixed,uniform,0.05,0.005,0.99,0.005,,1.9999999999999998,1.083558679290925,1.083558679290925,1.8167966314367716,False,0.14815449343260068,0.04784859585811986,-0.10269832736738681,0.0,physical
fixed,mb,0.05,0.005,0.99,0.005,0.1,2.6550162256253156,1.3929584498725316,1.3929584498725316,2.0349782182813834,False,0.2338881474081611,0.06318061985993308,-0.17386655854122468,0.0,physical
fixed_va,mb,0.05,0.005,0.99,0.005,0.13897435897435897,1.918072890931891,1.0579850475194805,1.0579850475194805,1.7884787486709508,False,0.14222487174900156,0.0459194052202739,-0.09860143678974136,0.0,physical
fixed,binomial,0.05,0.005,0.99,0.01,,1.9996783754650813,1.0947058322396541,1.0947058322396541,1.8166859646337712,False,0.1514971538768477,0.04776101746427237,-0.10612418728578896,0.0,physical
