T,epsilon,SNR_dB,scheme,mean_I_AB,mean_chi_BE,mean_K_raw,std_K_raw,ci95_low,ci95_high,mean_K_positive,mean_entropy,outage_probability,repetitions
1.3990503141e-05,0.0075,-45.53136693799256,MB-global-opt,2.082907899432958e-05,1.534649455270376e-05,4.441130491909343e-06,1.289427231750609e-06,1.2380156789995168e-06,7.644245304819169e-06,4.441130491909343e-06,4.7380473561634675,0.0,3
1.3990503141e-05,0.0075,-45.53136693799256,PS,2.0514028447493615e-05,1.5508495011307133e-05,3.9798320138118e-06,7.926484824882513e-07,2.0107840263254654e-06,5.948880001298135e-06,3.9798320138118e-06,6.408923689874858,0.0,3
1.3990503141e-05,0.0075,-45.53136693799256,PS+GS,2.051402290851693e-05,1.5478230867005394e-05,4.010090896085689e-06,7.926414918516297e-07,2.0410602743034147e-06,5.979121517867964e-06,4.010090896085689e-06,6.408923689874858,0.0,3
1.4677992676e-05,0.0075,-45.32303361580524,GS,2.13560290607262e-05,2.499593587401705e-05,-4.70770826632716e-06,2.29147146657518e-07,-5.276941334872029e-06,-4.13847519778229e-06,0.0,8.0,1.0,3
1.4677992676e-05,0.0075,-45.32303361580524,MB-fixed,2.11474885848754e-05,1.626621388406413e-05,3.823900271567499e-06,6.069439962265637e-07,2.3161678016393264e-06,5.331632741495672e-06,3.823900271567499e-06,6.408923689874861,0.0,3
1.4677992676e-05,0.0075,-45.32303361580524,MB-global-opt,2.0764350815660748e-05,1.6096762377237894e-05,3.6293708976398158e-06,7.896169474107588e-07,1.6678536607638808e-06,5.59088813451575e-06,3.6293708976398158e-06,4.7380473561634675,0.0,3
1.4677992676e-05,0.0075,-45.32303361580524,PS,2.1147488586059637e-05,1.626621388406413e-05,3.823900272692525e-06,6.069439972685597e-07,2.3161678001758907e-06,5.331632745209159e-06,3.823900272692525e-06,6.408923689874858,0.0,3
1.4677992676e-05,0.0075,-45.32303361580524,PS+GS,2.1147499772962892e-05,1.6234558070093996e-05,3.855566714220751e-06,6.069355014544033e-07,2.3478553464764548e-06,5.363278081965048e-06,3.855566714220751e-06,6.408923689874858,0.0,3
2.15443469e-05,0.0075,-43.65636706096328,GS,3.115465145212918e-05,3.6299864343947164e-05,-6.702945464424442e-06,6.780722073687447e-08,-6.871387938583803e-06,-6.5345029902650806e-06,0.0,8.0,1.0,3
2.15443469e-05,0.0075,-43.65636706096328,MB-fixed,3.183177711226411e-05,2.3824262811444896e-05,6.415925445206008e-06,5.092458856652107e-07,5.150888536087039e-06,7.680962354324979e-06,6.415925445206008e-06,6.408923689874861,0.0,3
2.15443469e-05,0.0075,-43.65636706096328,MB-global-opt,3.2479597859236264e-05,2.3581525901761324e-05,7.274092064513125e-06,2.2562378963847757e-06,1.6692864194929268e-06,1.2878897709533325e-05,7.274092064513125e-06,4.7380473561634675,0.0,3
2.15443469e-05,0.0075,-43.65636706096328,PS,3.183177711285623e-05,2.3824262811444896e-05,6.415925445768522e-06,5.092458865280342e-07,5.1508885345061795e-06,7.680962357030865e-06,6.415925445768522e-06,6.408923689874858,0.0,3
2.15443469e-05,0.0075,-43.65636706096328,PS+GS,3.1831788248541194e-05,2.37789198072047e-05,6.461279028909435e-06,5.092633415253665e-07,5.196198757029961e-06,7.726359300788908e-06,6.461279028909435e-06,6.408923689874858,0.0,3
3.1622776602e-05,0.0075,-41.98970055832663,GS,4.564801780778301e-05,5.2709652740068336e-05,-9.344035822674477e-06,7.99187041727369e-07,-1.1329326491747017e-05,-7.3587451536019365e-06,0.0,8.0,1.0,3
3.1622776602e-05,0.0075,-41.98970055832663,MB-fixed,4.55900040936541e-05,3.489388619959399e-05,8.4166176893774e-06,1.5652952579218024e-06,4.528208709198077e-06,1.2305026669556722e-05,8.4166176893774e-06,6.408923689874861,0.0,3
3.1622776602e-05,0.0075,-41.98970055832663,MB-global-opt,4.502159447235717e-05,3.454637978728137e-05,8.224134961457943e-06,2.256124968068074e-06,2.6196098459279842e-06,1.3828660076987901e-05,8.224134961457943e-06,4.7380473561634675,0.0,3
3.1622776602e-05,0.0075,-41.98970055832663,PS,4.55900040951344e-05,3.489388619959399e-05,8.416617690783683e-06,1.565295258104729e-06,4.528208710149946e-06,1.230502667141742e-05,8.416617690783683e-06,6.408923689874858,0.0,3
3.1622776602e-05,0.0075,-41.98970055832663,PS+GS,4.5589970535016754e-05,3.4828977642176184e-05,8.481494366089727e-06,1.5652647307768555e-06,4.593161219542399e-06,1.2369827512637056e-05,8.481494366089727e-06,6.408923689874858,0.0,3
4.6415888336e-05,0.0075,-40.323034132636565,GS,6.722457190644349e-05,7.652855152939786e-05,-1.2665208218276547e-05,1.1462795381563987e-06,-1.5512724447183323e-05,-9.817691989369773e-06,0.0,8.0,1.0,3
4.6415888336e-05,0.0075,-40.323034132636565,MB-fixed,6.616074850699742e-05,5.110643022021577e-05,1.1746280861431774e-05,8.12889797332936e-07,9.726950660404969e-06,1.3765611062458579e-05,1.1746280861431774e-05,6.408923689874861,0.0,3
4.6415888336e-05,0.0075,-40.323034132636565,MB-global-opt,6.638892495688016e-05,5.060925067357225e-05,1.2460228035463905e-05,6.17174326536893e-07,1.0927082016208497e-05,1.3993374054719314e-05,1.2460228035463905e-05,4.7380473561634675,0.0,3
4.6415888336e-05,0.0075,-40.323034132636565,PS,6.61607485078856e-05,5.110643022021577e-05,1.174628086227554e-05,8.128897979237898e-07,9.726950659780973e-06,1.3765611064770108e-05,1.174628086227554e-05,6.408923689874858,0.0,3
4.6415888336e-05,0.0075,-40.323034132636565,PS+GS,6.616079819169822e-05,5.101357308867627e-05,1.1839185193437035e-05,8.129342995124663e-07,9.819744442867806e-06,1.3858625944006265e-05,1.1839185193437035e-05,6.408923689874858,0.0,3
6.8129206906e-05,0.0075,-38.65636781956891,GS,9.708049674905794e-05,0.00011109729179614725,-1.8870819884542206e-05,7.360358016399901e-07,-2.0699234176571834e-05,-1.704240559251258e-05,0.0,8.0,1.0,3
6.8129206906e-05,0.0075,-38.65636781956891,MB-fixed,9.799969683754739e-05,7.485094701409345e-05,1.824876498157656e-05,5.934571333336522e-06,3.5064725295455587e-06,3.299105743360756e-05,1.824876498157656e-05,6.408923689874861,0.0,3
6.8129206906e-05,0.0075,-38.65636781956891,MB-global-opt,9.902609406164942e-05,7.414010513695501e-05,1.9934684221611924e-05,9.269804232536548e-06,-3.0927860526895764e-06,4.2962154495913424e-05,1.9934684221611924e-05,4.7380473561634675,0.0,3
6.8129206906e-05,0.0075,-38.65636781956891,PS,9.799969683843557e-05,7.485094701409345e-05,1.8248764982420334e-05,5.934571333055171e-06,3.506472531088248e-06,3.299105743375242e-05,1.8248764982420334e-05,6.408923689874858,0.0,3
6.8129206906e-05,0.0075,-38.65636781956891,PS+GS,9.799972965603605e-05,7.47181965961019e-05,1.8381546577132345e-05,5.93467245625735e-06,3.6390029218401975e-06,3.3124090232424495e-05,1.8381546577132345e-05,6.408923689874858,0.0,3
0.0001,0.0075,-36.98970167196419,GS,0.0001446037268036567,0.00016126060928867147,-2.3887068825197616e-05,1.2998264438241537e-06,-2.7116016712991504e-05,-2.065812093740373e-05,0.0,8.0,1.0,3
0.0001,0.0075,-36.98970167196419,MB-fixed,0.00014474246513914343,0.00010962596731789453,2.7879374564291704e-05,3.346128580667066e-06,1.9567130368794045e-05,3.6191618759789364e-05,2.7879374564291704e-05,6.408923689874861,0.0,3
0.0001,0.0075,-36.98970167196419,MB-global-opt,0.0001456399786953592,0.0001086103572065511,2.9747622554040127e-05,5.701755753222071e-06,1.5583676064447297e-05,4.3911569043632954e-05,2.9747622554040127e-05,4.7380473561634675,0.0,3
0.0001,0.0075,-36.98970167196419,PS,0.00014474246514032765,0.00010962596731789453,2.7879374565416747e-05,3.346128580746471e-06,1.9567130369721838e-05,3.6191618761111657e-05,2.7879374565416747e-05,6.408923689874858,0.0,3
0.0001,0.0075,-36.98970167196419,PS+GS,0.00014474230422933942,0.00010943631915383278,2.8068869864039665e-05,3.346234694474661e-06,1.9756362067230827e-05,3.6381377660848506e-05,2.8068869864039665e-05,6.408923689874858,0.0,3
0.000146779926762,0.0075,-35.3230357671632,GS,0.00020985067398952376,0.000234043083080282,-3.4684942790234433e-05,3.48419097505253e-06,-4.3340152986195315e-05,-2.602973259427355e-05,0.0,8.0,1.0,3
0.000146779926762,0.0075,-35.3230357671632,MB-fixed,0.00021055537262437696,0.00016055441736750886,3.947318662564923e-05,1.977800115081224e-06,3.4560058773532707e-05,4.438631447776576e-05,3.947318662564923e-05,6.408923689874861,0.0,3
0.000146779926762,0.0075,-35.3230357671632,MB-global-opt,0.00020727472412721917,0.00015910444660227618,3.780654131858203e-05,5.094746494168591e-06,2.515048942076689e-05,5.046259321639717e-05,3.780654131858203e-05,4.7380473561634675,0.0,3
0.000146779926762,0.0075,-35.3230357671632,PS,0.0002105553726255612,0.00016055441736750886,3.9473186626774256e-05,1.977800114709162e-06,3.4560058775581984e-05,4.438631447796653e-05,3.9473186626774256e-05,6.408923689874858,0.0,3
0.000146779926762,0.0075,-35.3230357671632,PS+GS,0.00021055522974903576,0.00016028368680842675,3.974378145315722e-05,1.977727203510264e-06,3.4830834723423733e-05,4.46567281828907e-05,3.974378145315722e-05,6.408923689874858,0.0,3
0.000215443469003,0.0075,-33.65637021875085,GS,0.0003117869931621442,0.00033962788196717497,-4.343023846313799e-05,2.7552545628102063e-06,-5.0274670228002173e-05,-3.658580669827381e-05,0.0,8.0,1.0,3
0.000215443469003,0.0075,-33.65637021875085,MB-fixed,0.00031290148318123084,0.00023513715172374106,6.21192572984282e-05,5.559220652809232e-06,4.8309387627014635e-05,7.592912696984177e-05,6.21192572984282e-05,6.408923689874861,0.0,3
0.000215443469003,0.0075,-33.65637021875085,MB-global-opt,0.0003174329537243281,0.0002330686652780578,6.849264076005388e-05,1.0749798810021895e-05,4.17886601426806e-05,9.519662137742716e-05,6.849264076005388e-05,4.7380473561634675,0.0,3
0.000215443469003,0.0075,-33.65637021875085,PS,0.000312901483182119,0.00023513715172374106,6.211925729927197e-05,5.559220653367507e-06,4.830938762647157e-05,7.592912697207237e-05,6.211925729927197e-05,6.408923689874858,0.0,3
0.000215443469003,0.0075,-33.65637021875085,PS+GS,0.00031290184778084057,0.00023475097632386088,6.250577906793764e-05,5.559270955312028e-06,4.8695784438179886e-05,7.631577369769539e-05,6.250577906793764e-05,6.408923689874858,0.0,3
0.000316227766017,0.0075,-31.989705193453926,GS,0.0004559762679653782,0.0004927735957693802,-5.9596141202270915e-05,4.361094353933317e-06,-7.042970015124385e-05,-4.8762582253297976e-05,0.0,8.0,1.0,3
0.000316227766017,0.0075,-31.989705193453926,MB-fixed,0.0004590443087062468,0.00034435526865195243,9.1736824618982e-05,3.2217729733673496e-06,8.373349687724136e-05,9.974015236072265e-05,9.1736824618982e-05,6.408923689874861,0.0,3
0.000316227766017,0.0075,-31.989705193453926,MB-global-opt,0.0004670264499256523,0.0003414068484062227,0.00010226827902314696,1.2575977781840679e-05,7.10278183535294e-05,0.00013350873969276451,0.00010226827902314696,4.7380473561634675,0.0,3
0.000316227766017,0.0075,-31.989705193453926,PS,0.000459044308707431,0.00034435526865195243,9.173682462010704e-05,3.221772973245299e-06,8.373349687866959e-05,9.974015236154449e-05,9.173682462010704e-05,6.408923689874858,0.0,3
0.000316227766017,0.0075,-31.989705193453926,PS+GS,0.00045904409205258884,0.0003438048762456347,9.228701120432465e-05,3.2214584519627187e-06,8.42844647770664e-05,0.0001002895576315829,9.228701120432465e-05,6.408923689874858,0.0,3
0.000464158883361,0.0075,-30.32304093600111,GS,0.0006677265626615636,0.000714864130241466,-8.05238957129806e-05,8.95831134559692e-06,-0.00010277757475990297,-5.827021666605822e-05,0.0,8.0,1.0,3
0.000464158883361,0.0075,-30.32304093600111,MB-fixed,0.0006615482955994642,0.0005042817667868515,0.00012418911403263934,2.074166921648409e-05,7.266395132795881e-05,0.00017571427673731987,0.00012418911403263934,6.408923689874861,0.0,3
0.000464158883361,0.0075,-30.32304093600111,MB-global-opt,0.0006685647595006117,0.000500082720553463,0.00013505380097211805,3.0324670403808964e-05,5.972314362655062e-05,0.0002103844583176855,0.00013505380097211805,4.7380473561634675,0.0,3
0.000464158883361,0.0075,-30.32304093600111,PS,0.0006615482956000562,0.0005042817667868515,0.00012418911403320183,2.0741669216733268e-05,7.26639513279023e-05,0.00017571427673850136,0.00012418911403320183,6.408923689874858,0.0,3
0.000464158883361,0.0075,-30.32304093600111,PS+GS,0.0006615479659558924,0.0005034980090814489,0.00012497255857664882,2.0742447247388452e-05,7.344546313605788e-05,0.00017649965401723977,0.00012497255857664882,6.408923689874858,0.0,3
0.000681292069058,0.0075,-28.65637780556441,GS,0.00098085091369704,0.001036872363963326,-0.00010506399595113793,4.951874741585571e-06,-0.00011736513474042213,-9.276285716185373e-05,0.0,8.0,1.0,3
0.000681292069058,0.0075,-28.65637780556441,MB-fixed,0.000974030357466423,0.00073843599835266,0.0001868928412404417,1.371181760190004e-05,0.00015283079803934195,0.00022095488444154145,0.0001868928412404417,6.408923689874861,0.0,3
0.000681292069058,0.0075,-28.65637780556441,MB-global-opt,0.0009619838765718333,0.0007324612822057208,0.0001814234005375207,2.861045457624736e-05,0.00011035109137522558,0.00025249570969981583,0.0001814234005375207,4.7380473561634675,0.0,3
0.000681292069058,0.0075,-28.65637780556441,PS,0.0009740303574673111,0.00073843599835266,0.00018689284124128545,1.3711817602306504e-05,0.000152830798039176,0.00022095488444339492,0.00018689284124128545,6.408923689874858,0.0,3
0.000681292069058,0.0075,-28.65637780556441,PS+GS,0.0009740307313673332,0.0007373209511176704,0.0001880082436812961,1.3711023174785748e-05,0.00015394817394655017,0.00022206831341604202,0.0001880082436812961,6.408923689874858,0.0,3
0.001,0.0075,-26.989716329372722,GS,0.0014441782078830439,0.0015036405375792317,-0.00013167124009034014,8.586216056750774e-07,-0.00013380417440109478,-0.0001295383057795855,0.0,8.0,1.0,3
0.001,0.0075,-26.989716329372722,MB-fixed,0.00144331586223867,0.0010812191890892109,0.00028993088003752553,1.0092062622020428e-05,0.00026486080668912935,0.0003150009533859217,0.00028993088003752553,6.408923689874861,0.0,3
0.001,0.0075,-26.989716329372722,MB-global-opt,0.001444318317528707,0.0010727260158300833,0.00029937638582218834,4.71152175101652e-05,0.0001823356972093179,0.0004164170744350588,0.00029937638582218834,4.7380473561634675,0.0,3
0.001,0.0075,-26.989716329372722,PS,0.00144331586223867,0.0010812191890892109,0.00028993088003752553,1.0092062622020428e-05,0.00026486080668912935,0.0003150009533859217,0.00028993088003752553,6.408923689874858,0.0,3
0.001,0.0075,-26.989716329372722,PS+GS,0.001443316087997341,0.001079634342727509,0.00029151594086996484,1.0091648629940747e-05,0.00026644689593490617,0.0003165849858050235,0.00029151594086996484,6.408923689874858,0.0,3
0.001467799267622,0.0075,-25.32305728127003,GS,0.0021032135381258144,0.002180053464872378,-0.00018200060365285443,2.1362568307767094e-05,-0.00023506816520536347,-0.0001289330421003454,0.0,8.0,1.0,3
0.001467799267622,0.0075,-25.32305728127003,MB-fixed,0.0020837207276489522,0.0015829186160929432,0.00039661607517356147,1.9436900205688917e-05,0.0003483321383736802,0.0004449000119734427,0.00039661607517356147,6.408923689874861,0.0,3
0.001467799267622,0.0075,-25.32305728127003,MB-global-opt,0.0020788346923220993,0.0015708574241366513,0.000404035533569343,1.3967168674956364e-05,0.000369339163137936,0.00043873190400075006,0.000404035533569343,4.7380473561634675,0.0,3
0.001467799267622,0.0075,-25.32305728127003,PS,0.0020837207276504324,0.0015829186160929432,0.0003966160751749678,1.9436900206958725e-05,0.00034833213837193216,0.0004449000119780034,0.0003966160751749678,6.408923689874858,0.0,3
0.001467799267622,0.0075,-25.32305728127003,PS+GS,0.002083719975145115,0.0015806682943657613,0.00039886568202209807,1.9439342003013178e-05,0.00035057567946139925,0.0004471556845827969,0.00039886568202209807,6.408923689874858,0.0,3
0.002154434690032,0.0075,-23.65640179710104,GS,0.0031055514159445963,0.003159922963077655,-0.00020964911793028848,3.799763075817368e-05,-0.0003040404654526623,-0.0001152577704079147,0.0,8.0,1.0,3
0.002154434690032,0.0075,-23.65640179710104,MB-fixed,0.0031295399512861386,0.0023169777329545838,0.0006560852207672475,3.004274430556931e-05,0.0005814549066742352,0.0007307155348602599,0.0006560852207672475,6.408923689874861,0.0,3
0.002154434690032,0.0075,-23.65640179710104,MB-global-opt,0.003169196349595893,0.002299867284149215,0.0007108692479668831,8.221770119585563e-05,0.000506629155855369,0.0009151093400783972,0.0007108692479668831,4.7380473561634675,0.0,3
0.002154434690032,0.0075,-23.65640179710104,PS,0.0031295399512870268,0.0023169777329545838,0.0006560852207680915,3.004274430556931e-05,0.0005814549066750791,0.0007307155348611038,0.0006560852207680915,6.408923689874858,0.0,3
0.002154434690032,0.0075,-23.65640179710104,PS+GS,0.0031295379653363633,0.002313785838161442,0.0006592752289081033,3.004252713264475e-05,0.0005846454543025428,0.0007339050035136637,0.0006592752289081033,6.408923689874858,0.0,3
0.003162277660168,0.0075,-21.989751544045525,GS,0.004565683602849369,0.004578734916273364,-0.00024133549356646368,6.176205640845872e-05,-0.00039476094704406586,-8.791004008886153e-05,0.0,8.0,1.0,3
0.003162277660168,0.0075,-21.989751544045525,MB-fixed,0.0045037569268865,0.0033905173608581585,0.0008880517196840166,3.761845755363732e-05,0.0007946022906183052,0.000981501148749728,0.0008880517196840166,6.408923689874861,0.0,3
0.003162277660168,0.0075,-21.989751544045525,MB-global-opt,0.004515049809057518,0.0033662696511955748,0.0009230276674090668,0.00013006599952819018,0.0005999258129685929,0.0012461295218495407,0.0009230276674090668,4.7380473561634675,0.0,3
0.003162277660168,0.0075,-21.989751544045525,PS,0.004503756926887388,0.0033905173608581585,0.0008880517196848606,3.761845755435101e-05,0.0007946022906173762,0.000981501148752345,0.0008880517196848606,6.408923689874858,0.0,3
0.003162277660168,0.0075,-21.989751544045525,PS+GS,0.004503755137307941,0.0033859947859358197,0.000892572594506724,3.761649791061926e-05,0.0007991280334641352,0.0009860171555493129,0.000892572594506724,6.408923689874858,0.0,3
1e-05,0.00875,-46.98970023336402,GS,1.443393777241416e-05,1.7562238062929225e-05,-3.849997179135775e-06,1.9053511698209301e-07,-4.323312648637887e-06,-3.376681709633662e-06,0.0,8.0,1.0,3
1e-05,0.00875,-46.98970023336402,MB-fixed,1.4207488593006209e-05,1.1267769063127986e-05,2.2293451002279117e-06,2.7042436554545773e-07,1.5575737356086082e-06,2.901116464847215e-06,2.2293451002279117e-06,6.408923689874861,0.0,3
1e-05,0.00875,-46.98970023336402,MB-global-opt,1.3809580446277891e-05,1.1141659600033549e-05,1.977441823930447e-06,3.554384541952881e-07,1.0944837556686316e-06,2.8603998921922627e-06,1.977441823930447e-06,4.7380473561634675,0.0,3
1e-05,0.00875,-46.98970023336402,PS,1.4207488594782566e-05,1.1267769063127986e-05,2.2293451019154503e-06,2.7042436551459916e-07,1.5575737373728038e-06,2.901116466458097e-06,2.2293451019154503e-06,6.408923689874858,0.0,3
1e-05,0.00875,-46.98970023336402,PS+GS,1.420748729952237e-05,1.124425954435182e-05,2.2528533901944307e-06,2.704280676290809e-07,1.581072829089587e-06,2.9246339512992745e-06,2.2528533901944307e-06,6.408923689874858,0.0,3
1.0491397291e-05,0.00875,-46.78136690951773,GS,1.512743868185377e-05,1.84003318797199e-05,-4.02926513195882e-06,1.185264082130572e-07,-4.323701052435541e-06,-3.734829211482099e-06,0.0,8.0,1.0,3
1.0491397291e-05,0.00875,-46.78136690951773,MB-fixed,1.506378157560088e-05,1.1817862742846685e-05,2.49272975397415e-06,1.9104727542390012e-07,2.018142012372369e-06,2.9673174955759307e-06,2.49272975397415e-06,6.408923689874861,0.0,3
1.0491397291e-05,0.00875,-46.78136690951773,MB-global-opt,1.516615020828264e-05,1.1685948427375692e-05,2.721894270492815e-06,6.250819094666598e-07,1.1691047262730226e-06,4.274683814712608e-06,2.721894270492815e-06,4.7380473561634675,0.0,3
1.0491397291e-05,0.00875,-46.78136690951773,PS,1.5063781576785118e-05,1.1817862742846685e-05,2.492729755099176e-06,1.9104727445905564e-07,2.0181420158942015e-06,2.9673174943041506e-06,2.492729755099176e-06,6.408923689874858,0.0,3
1.0491397291e-05,0.00875,-46.78136690951773,PS+GS,1.5063772509667691e-05,1.1793271282423134e-05,2.517312601761171e-06,1.9106380284903162e-07,2.0426838037593428e-06,2.991941399762999e-06,2.517312601761171e-06,6.408923689874858,0.0,3
1.1006941713e-05,0.00875,-46.57303358564107,GS,1.590114977497355e-05,1.9278385178234103e-05,-4.172292892009229e-06,1.156844347938327e-07,-4.45966895913955e-06,-3.884916824878908e-06,0.0,8.0,1.0,3
1.1006941713e-05,0.00875,-46.57303358564107,MB-fixed,1.603696626636027e-05,1.2394810665616873e-05,2.8403072874253838e-06,2.981040227379931e-07,2.0997758425266343e-06,3.5808387323241332e-06,2.8403072874253838e-06,6.408923689874861,0.0,3
1.1006941713e-05,0.00875,-46.57303358564107,MB-global-opt,1.6274894448109478e-05,1.2256825520085002e-05,3.204324205619001e-06,5.297749757241459e-07,1.8882902096973435e-06,4.520358201540659e-06,3.204324205619001e-06,4.7380473561634675,0.0,3
1.1006941713e-05,0.00875,-46.57303358564107,PS,1.603696626754451e-05,1.2394810665616873e-05,2.840307288550411e-06,2.981040231213215e-07,2.0997758426994205e-06,3.580838734401401e-06,2.840307288550411e-06,6.408923689874858,0.0,3
1.1006941713e-05,0.00875,-46.57303358564107,PS+GS,1.6036958981816934e-05,1.2369087701635806e-05,2.86602333109028e-06,2.981164300390858e-07,2.1254610647469853e-06,3.6065855974335746e-06,2.86602333109028e-06,6.408923689874858,0.0,3
1.1547819847e-05,0.00875,-46.36470026273354,GS,1.654947924123462e-05,2.0198301379892314e-05,-4.476296100719424e-06,3.3268987067302956e-07,-5.3027435547653945e-06,-3.6498486466734524e-06,0.0,8.0,1.0,3
1.1547819847e-05,0.00875,-46.36470026273354,MB-fixed,1.6616773897304427e-05,1.2999923722833984e-05,2.7860114796052215e-06,4.5099368324523225e-07,1.6656810633084405e-06,3.906341895902002e-06,2.7860114796052215e-06,6.408923689874861,0.0,3
1.1547819847e-05,0.00875,-46.36470026273354,MB-global-opt,1.6900302780934833e-05,1.2855589641480591e-05,3.199698000407499e-06,4.383138891784121e-07,2.1108659387289437e-06,4.288530062086055e-06,3.199698000407499e-06,4.7380473561634675,0.0,3
1.1547819847e-05,0.00875,-46.36470026273354,PS,1.6616773898784725e-05,1.2999923722833984e-05,2.7860114810115037e-06,4.5099368405276927e-07,1.6656810627086897e-06,3.906341899314318e-06,2.7860114810115037e-06,6.408923689874858,0.0,3
1.1547819847e-05,0.00875,-46.36470026273354,PS+GS,1.6616776179330845e-05,1.2973017434303458e-05,2.8129199360608454e-06,4.5097925471842833e-07,1.692625362211623e-06,3.933214509910068e-06,2.8129199360608454e-06,6.408923689874858,0.0,3
1.2115276586e-05,0.00875,-46.15636694032423,GS,1.74001759128591e-05,2.1162074476999138e-05,-4.631907359782991e-06,6.298262693139404e-08,-4.78836487852643e-06,-4.4754498410395524e-06,0.0,8.0,1.0,3
1.2115276586e-05,0.00875,-46.15636694032423,MB-fixed,1.719401724820102e-05,1.3634576763399409e-05,2.6997396223915614e-06,1.5121800472644297e-07,2.32409327415962e-06,3.075385970623503e-06,2.6997396223915614e-06,6.408923689874861,0.0,3
1.2115276586e-05,0.00875,-46.15636694032423,MB-global-opt,1.718683412625192e-05,1.3483602966157804e-05,2.843889453781518e-06,1.7049193132750852e-07,2.420364017626955e-06,3.267414889936081e-06,2.843889453781518e-06,4.7380473561634675,0.0,3
